Quality Min,Quality,Topological,Contraction,Insertion,Smoothing
-12.500000,-4.421928,nan,nan,nan,nan
-12.500000,-5.346183,nan,nan,nan,nan
-12.500000,-6.451861,nan,nan,nan,nan
-12.500000,-7.729273,nan,nan,nan,nan
-12.500000,-9.167556,nan,nan,nan,nan
-12.500000,-10.754784,nan,nan,nan,nan
-12.500000,-12.478064,nan,nan,nan,nan
-12.500000,-14.323701,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,-16.277320,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,-18.323983,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,-20.448388,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,-22.634966,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,-24.868048,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
-12.500000,nan,0.000000,nan,nan,nan
